"Id","Year","Month","Abundance","AbundanceScale","AbundanceLogScale"
"1519_1737_Air",1976,1,0.166417739,0.803091203923793,-0.219286992501427
"1519_1737_Air",1977,1,0.060615761,0.292516800016415,-1.22923317800605
"1519_1737_Air",1978,1,0.196488864,0.948207079939828,-0.0531823618262933
"1519_1737_Air",1979,1,0.190909086,0.921280439435191,-0.0819907945751217
"1519_1737_Air",1980,1,0.091575616,0.441921469101939,-0.816623084404999
"1519_1737_Air",1981,1,0.268867984,1.29749096619516,0.260432373563653
"1519_1737_Air",1982,1,0.334599779,1.61469649187906,0.479147008288388
"1519_1737_Air",1983,1,0.150333582,0.725473005966968,-0.320931414838783
"1519_1737_Air",1984,1,0.485824397,2.3444694191061,0.852059115788347
"1519_1737_Air",1985,1,0.168717275,0.81418820082931,-0.20556373475333
"1519_1737_Air",1986,1,0.130258846,0.628597252218791,-0.464264525899635
"1519_1737_Air",1987,1,0.227278777,1.09679165060197,0.0923892367296681
"1519_1737_Air",1988,1,0.15615442,0.753562942925343,-0.282942730329588
"1519_1737_Air",1989,1,0.781227996,3.77001475694014,1.32707891575999
"1519_1737_Air",1990,1,0.440890791,2.12763085396265,0.755009085549371
"1519_1737_Air",1991,1,0.398260765,1.92190880107715,0.653318859410427
"1519_1737_Air",1992,1,0.291510336,1.40675740519747,0.341287343363935
"1519_1737_Air",1993,1,0.182617053,0.881265121326911,-0.126396766050349
"1519_1737_Air",1994,1,0.351526314,1.69637979951857,0.528496450694634
"1519_1737_Air",1995,1,0.188139464,0.907914922755543,-0.0966046021765093
"1519_1737_Air",1996,1,0.551074486,2.65935034974502,0.978081863545581
"1519_1737_Air",1997,1,0.322621127,1.55689045441052,0.442690533543381
"1519_1737_Air",1998,1,0.54685694,2.63899750686242,0.970399112792595
"1519_1737_Air",1999,1,0.230820546,1.11388335937846,0.107852431695076
"1519_1737_Air",2000,1,0.323183029,1.55960205568799,0.444430696212122
"1519_1737_Air",2001,1,0.360134873,1.73792259449284,0.552690488735652
"1519_1737_Air",2002,1,0.120628247,0.582122342801729,-0.541074642342401
"1519_1737_Air",2003,1,0.181329611,0.875052241906874,-0.13347168937037
"1519_1737_Air",2004,1,0.20549031,0.991645851242898,-0.0083892402341128
"1519_1737_Air",2005,1,0.277896046,1.34105817978816,0.293458988733639
"1519_1737_Air",2006,1,0.58723544,2.83385424733068,1.04163770992852
"1519_1737_Air",2007,1,0.278248181,1.34275749695707,0.294725333073694
"1519_1737_Air",2008,1,0.315072541,1.52046282923612,0.419014781428126
"1519_1737_Air",2009,1,0.499139949,2.40872700817592,0.879098395574124
"1519_1737_Air",2010,1,0.361410444,1.74407818737756,0.556226156693761
"1519_1737_Air",2011,1,0.398698616,1.92402176264509,0.654417663325639
"1519_1737_Air",2012,1,0.325970232,1.5730524139629,0.453017944540018
"1519_1738_Air",1932,1,0.028296475,0.204285745223134,-1.58823555334159
"1519_1738_Air",1933,1,0.056840509,0.410358736907239,-0.890723533778769
"1519_1738_Air",1934,1,0.054045082,0.390177216491291,-0.941154241807713
"1519_1738_Air",1935,1,0.295816087,2.13563738175114,0.75876514158844
"1519_1738_Air",1936,1,0.029222222,0.210969154226661,-1.55604334469189
"1519_1738_Air",1937,1,0.085032635,0.613891136944151,-0.487937667948635
"1519_1738_Air",1938,1,0.174942341,1.26299217490039,0.233483647704185
"1519_1738_Air",1939,1,0.380949311,2.75025471864868,1.01169353235221
"1519_1738_Air",1940,1,0.424319592,3.0633654568103,1.11951413408965
"1519_1738_Air",1941,1,0.123581543,0.892194084513346,-0.11407158653485
"1519_1738_Air",1942,1,0.66619188,4.80955683234045,1.57060494522446
"1519_1738_Air",1943,1,0.196111215,1.41582036995383,0.347709129847211
"1519_1738_Air",1944,1,0.218187295,1.57519811769115,0.454381053377079
"1519_1738_Air",1945,1,0.159592847,1.1521768588376,0.14165307378673
"1519_1738_Air",1946,1,0.163412734,1.17975444447196,0.165306318917084
"1519_1738_Air",1947,1,0.346056792,2.49834898669347,0.915630108387892
"1519_1738_Air",1948,1,0.320725048,2.31546704818906,0.839611415867448
"1519_1738_Air",1949,1,0.033650828,0.242941372568686,-1.41493512990015
"1519_1738_Air",1950,1,0.102198044,0.737816409248384,-0.304060253285665
"1519_1738_Air",1951,1,0.101327896,0.731534395936322,-0.31261103852513
"1519_1738_Air",1952,1,0.623796994,4.5034879357673,1.50485219338103
"1519_1738_Air",1953,1,0.10092811,0.728648150178157,-0.31656431070303
"1519_1738_Air",1954,1,0.062292724,0.44972087669291,-0.799128162683039
"1519_1738_Air",1955,1,0.066798001,0.482246619541857,-0.729299636983736
"1519_1738_Air",1956,1,0.204691996,1.47776911944229,0.390533598850311
"1519_1738_Air",1957,1,0.056500466,0.407903804352463,-0.896723906022876
"1519_1738_Air",1958,1,0.173706261,1.25406832399828,0.226392925573597
"1519_1738_Air",1959,1,0.103270423,0.745558424576322,-0.29362177819507
"1519_1738_Air",1960,1,0.019059494,0.137599575048336,-1.98340744179918
"1519_1738_Air",1961,1,0.012688915,0.0916073276564662,-2.39024401425195
"1519_1738_Air",1962,1,0.039286833,0.28363037999828,-1.26008336735942
"1519_1738_Air",1963,1,0.032270707,0.232977621006589,-1.45681287721129
"1519_1738_Air",1964,1,0.016253318,0.117340452476097,-2.14267571938058
"1519_1738_Air",1965,1,0.004958279,0.0357961802853259,-3.32991408720852
"1519_1738_Air",1966,1,0.028215774,0.203703126224646,-1.59109160866712
"1519_1738_Air",1967,1,0.055439707,0.40024567934512,-0.915676722053972
"1519_1738_Air",1968,1,NA,NA,NA
"1519_1738_Air",1969,1,0.197941328,1.42903282832709,0.356997871620939
"1519_1738_Air",1970,1,0.399384904,2.88335005489235,1.05895283164349
"1519_1738_Air",1971,1,0.071526879,0.516386644626228,-0.660899482802981
"1519_1738_Air",1972,1,0.203687965,1.47052054091574,0.385616447575173
"1519_1738_Air",1973,1,0.15199646,1.09733491900946,0.0928844391725195
"1519_1738_Air",1974,1,0.054803301,0.395651160982869,-0.92722236256281
"1519_1738_Air",1975,1,0.227671177,1.64366678391118,0.496929589904953
"1519_1738_Air",1976,1,0.017562334,0.126790863139228,-2.06521629683687
"1519_1738_Air",1977,1,0.037406761,0.270057243782792,-1.30912132844522
"1519_1738_Air",1978,1,0.29802421,2.15157887455543,0.766201932887353
"1519_1738_Air",1979,1,0.177563722,1.28191717425451,0.24835674974563
"1519_1738_Air",1980,1,0.134386902,0.9702031232971,-0.0302498239460443
"1519_1738_Air",1981,1,0.329384737,2.37798547215408,0.866253688979145
"1519_1738_Air",1982,1,0.549215484,3.96504845345663,1.37751807530385
"1519_1738_Air",1983,1,0.194601186,1.40491875059758,0.339979472357393
"1519_1738_Air",1984,1,0.311771914,2.25083010484991,0.811299083665215
"1519_1738_Air",1985,1,0.037604045,0.271481531046863,-1.30386116753208
"1519_1738_Air",1986,1,0.072730884,0.525078930809485,-0.644206683292081
"1519_1738_Air",1987,1,0.221032276,1.59573739206122,0.467335944174184
"1519_1738_Air",1988,1,0.075706824,0.546563660643831,-0.604104490237874
"1519_1738_Air",1989,1,0.22085555,1.59446152280152,0.466536075976764
"1519_1738_Air",1990,1,0.17484836,1.2623136812498,0.232946292068413
"1519_1738_Air",1991,1,0.269426617,1.94511921491256,0.66532326820624
"1519_1738_Air",1992,1,0.155758907,1.12449781789555,0.117336551904497
"1519_1738_Air",1993,1,0.281943326,2.03548330534454,0.710733287180535
"1519_1738_Air",1994,1,0.148220906,1.07007739444076,0.067730977111083
"1519_1738_Air",1995,1,0.222027015,1.6029188872092,0.471826271729071
"1519_1738_Air",1996,1,0.21534456,1.55467505826602,0.441266558049488
"1519_1738_Air",1997,1,0.250488707,1.80839741273336,0.592441045743507
"1519_1738_Air",1998,1,0.32168417,2.3223914072313,0.842597433769364
"1519_1738_Air",1999,1,0.063830237,0.460820916149954,-0.774745779680173
"1519_1738_Air",2000,1,0.172528975,1.24556893501606,0.219592401451487
"1519_1738_Air",2001,1,0.167422926,1.2087059326417,0.189550310154263
"1519_1738_Air",2002,1,0.084532894,0.610283268380892,-0.493832055208296
"1519_1738_Air",2003,1,0.26352942,1.90254453789457,0.643192220673946
"1519_1738_Air",2004,1,0.178309769,1.28730324327429,0.25254952111964
"1519_1738_Air",2005,1,0.17778068,1.28348349750545,0.249577863829533
"1519_1738_Air",2006,1,0.315961463,2.28107645672285,0.824647461689583
"1519_1738_Air",2007,1,0.137632986,0.993638151476295,-0.00638217132158384
"1519_1738_Air",2008,1,0.205909679,1.48656015362943,0.396464829256457
"1519_1738_Air",2009,1,0.403971284,2.91646131896946,1.07037100429811
"1519_1738_Air",2010,1,0.359635731,2.59638182198318,0.954118868913715
"1519_1738_Air",2011,1,0.163951341,1.18364290522113,0.168596890651302
"1519_1738_Air",2012,1,0.24631899,1.77829423752463,0.575654611321711
"1527_1739_Air",1954,1,1.419865387,1.8143128098585,0.595706778865389
"1527_1739_Air",1955,1,1.292453488,1.65150509399994,0.501687050312579
"1527_1739_Air",1956,1,2.123805007,2.7138112282483,0.998354004184602
"1527_1739_Air",1957,1,0.844210676,1.07873764492725,0.0757915102117923
"1527_1739_Air",1958,1,1.148022014,1.466949659503,0.383185183304853
"1527_1739_Air",1959,1,1.441123265,1.84147625839308,0.610567564282855
"1527_1739_Air",1960,1,0.877772645,1.12162333735858,0.114777044284452
"1527_1739_Air",1961,1,1.043264811,1.33309025489464,0.287499747002485
"1527_1739_Air",1962,1,1.291989729,1.65091249986947,0.501328165271556
"1527_1739_Air",1963,1,0.381086938,0.486955256190882,-0.719583036525202
"1527_1739_Air",1964,1,0.14773704,0.188779307261596,-1.66717663264607
"1527_1739_Air",1965,1,0.200065412,0.255644825998718,-1.36396619627342
"1527_1739_Air",1966,1,0.286632399,0.366260659628413,-1.00441001428692
"1527_1739_Air",1967,1,0.203336613,0.259824786952948,-1.34774777147163
"1527_1739_Air",1968,1,1.053020177,1.34555572215703,0.296807104044902
"1527_1739_Air",1969,1,0.218843948,0.279640155927265,-1.2742516597385
"1527_1739_Air",1970,1,0.212357091,0.271351209764779,-1.30434132016396
"1527_1739_Air",1971,1,0.564945573,0.721890961883663,-0.325881173816127
"1527_1739_Air",1972,1,0.665891807,0.850880686635065,-0.161483363957301
"1527_1739_Air",1973,1,0.975599581,1.24662720375258,0.220441667513388
"1527_1739_Air",1974,1,2.589802457,3.30926566402602,1.19672631100721
"1527_1739_Air",1975,1,0.989241765,1.26405927119521,0.234328186393646
"1527_1739_Air",1976,1,2.481489622,3.17086285076511,1.15400374352187
"1527_1739_Air",1977,1,3.428742377,4.38126830420141,1.47733824964115
"1527_1739_Air",1978,1,1.333746385,1.7042694142441,0.533136522860301
"1527_1739_Air",1979,1,1.959860746,2.50432223333481,0.918018132392363
"1527_1739_Air",1980,1,1.079030679,1.37879210315591,0.321207828313095
"1527_1739_Air",1981,1,3.362690878,4.29686728855354,1.45788621964139
"1527_1739_Air",1982,1,0.671747237,0.858362791455351,-0.152728434999176
"1527_1739_Air",1983,1,0.555014568,0.709201062016226,-0.343616207298397
"1527_1739_Air",1984,1,1.505958161,1.9243226911716,0.65457405708443
"1527_1739_Air",1985,1,0.568954977,0.727014203216045,-0.318809264891114
"1527_1739_Air",1986,1,0.427380464,0.546109411228621,-0.604935936446391
"1527_1739_Air",1987,1,0.303380212,0.38766111909536,-0.947623725392116
"1527_1739_Air",1988,1,0.483758403,0.618149491828967,-0.481024954613229
"1527_1739_Air",1989,1,0.500622473,0.639698505212551,-0.446758299229493
"1527_1739_Air",1990,1,0.266733659,0.340833926071422,-1.07635994064995
"1527_1739_Air",1991,1,0.145572637,0.18601361966575,-1.68193538394027
"1527_1739_Air",1992,1,0.37805626,0.483082637019868,-0.727567548825542
"1527_1739_Air",1993,1,0.479083211,0.612175502455178,-0.490736268862489
"1527_1739_Air",1994,1,0.807172901,1.03141054600195,0.0309273275213202
"1527_1739_Air",1995,1,0.387641444,0.495330644665715,-0.702529770383811
"1527_1739_Air",1996,1,0.547390657,0.699459181190646,-0.357447840845689
"1527_1739_Air",1997,1,0.818059112,1.04532101402868,0.0443240287015154
"1527_1739_Air",1998,1,0.498641399,0.637167076551506,-0.450723371221014
"1527_1739_Air",1999,1,0.743489437,0.950035420184225,-0.0512560106781491
"1527_1739_Air",2000,1,0.282829616,0.36140143989309,-1.01776591662306
"1527_1739_Air",2001,1,0.578955593,0.739793052451614,-0.301384790744919
"1527_1739_Air",2002,1,0.26370365,0.336962161752762,-1.087784634599
"1527_1739_Air",2003,1,0.086330976,0.110314257308103,-2.20442210170966
"1527_1739_Air",2004,1,0.202189647,0.258359186674693,-1.35340446585389
"1527_1739_Air",2005,1,0.039652944,0.0506687781155142,-2.98244537433976
"1429_135_Water",1956,1,1179.1,0.807197020343263,-0.214187501298333
"1429_135_Water",1957,1,394.9,0.270343569954673,-1.30806164758836
"1429_135_Water",1958,1,574.033333333333,0.392975995457873,-0.934006749238216
"1429_135_Water",1959,1,643.9,0.440805836145388,-0.819150781336822
"1429_135_Water",1960,1,418.75,0.286670979788603,-1.24942013274168
"1429_135_Water",1961,1,617.15,0.422493122809639,-0.861582109691023
"1429_135_Water",1962,1,918.7,0.628930457628154,-0.463734588603539
"1429_135_Water",1963,1,777.8,0.532472090936299,-0.630224794159313
"1429_135_Water",1964,1,1032,0.706494211682001,-0.347440269839452
"1429_135_Water",1965,1,822.233333333333,0.562890591717052,-0.574670000602712
"1429_135_Water",1966,1,415.75,0.284617217545341,-1.25661009780792
"1429_135_Water",1967,1,1047,0.71676302289831,-0.333010005010423
"1429_135_Water",1968,1,765.2,0.5238462895146,-0.646556978314862
"1429_135_Water",1969,1,375.3,0.25692565663203,-1.35896850973998
"1429_135_Water",1970,1,471.65,0.32288565401145,-1.1304570307851
"1429_135_Water",1971,1,692.8,0.474282160710553,-0.745952858632735
"1429_135_Water",1972,1,1245.6,0.85272208340223,-0.159321595361172
"1429_135_Water",1973,1,892.5,0.610994267370336,-0.492667702227166
"1429_135_Water",1974,1,1298.7,0.889073675107961,-0.117575172764916
"1429_135_Water",1975,1,2285.86666666667,1.56487555104344,0.447806300730188
"1429_135_Water",1976,1,1825.73333333333,1.24987406208807,0.223042795909009
"1429_135_Water",1977,1,1047.1,0.716831481639752,-0.332914498587544
"1429_135_Water",1978,1,4562.3,3.12329316081085,1.13888794543254
"1429_135_Water",1979,1,3047.9,2.08655398041238,0.735513891988419
"1429_135_Water",1980,1,2966.35,2.03072587676638,0.708393303900841
"1429_135_Water",1981,1,2911.1,1.99290242211965,0.689592079730831
"1429_135_Water",1982,1,3586.8,2.45547813804361,0.898321503196932
"1429_135_Water",1983,1,3493.8,2.3918115085025,0.872051032190169
"1429_135_Water",1984,1,2125.8,1.45529592557519,0.375209265218521
"1429_135_Water",1985,1,2950.05,2.01956710191133,0.702883182461812
"1429_135_Water",1986,1,2193.05,1.50133442919497,0.406354332094618
"1429_135_Water",1987,1,2724.85,1.86539801618382,0.623474443829745
"1429_135_Water",1988,1,2141.25,1.46587280112799,0.38245083375737
"1429_135_Water",1989,1,2744.35,1.87874747076502,0.630605315851284
"1429_135_Water",1990,1,1408.55,0.964275602582057,-0.0363781304370554
"1429_135_Water",1991,1,1483.7,1.01572234677576,0.0156000310757876
"1429_135_Water",1992,1,1892.8,1.29578705801521,0.259118277343162
"1429_135_Water",1993,1,2124.7,1.45454287941933,0.374691679040633
"1429_135_Water",1994,1,1840.55,1.26001736561173,0.231125503099946
"1429_135_Water",1995,1,1804.36666666667,1.23524671099995,0.211270716121233
"1429_135_Water",1996,1,691.5,0.473392197071806,-0.747831064776147
"1429_135_Water",1997,1,3666.15,2.50980014937788,0.92020312821191
"1429_135_Water",1998,1,1732.73333333333,1.18620743254696,0.170761186249223
"1429_135_Water",1999,1,3583.1,2.45294516461025,0.897289410607512
"1429_135_Water",2000,1,5295.96666666667,3.62555212719072,1.28800658765767
"1429_135_Water",2001,1,4329.7,2.96405812821663,1.08655931865066
"1429_135_Water",2002,1,3806.83333333333,2.60611018879661,0.957858760539619
"1429_135_Water",2003,1,3633.7,2.48758528777993,0.911312476007536
"1429_135_Water",2004,1,6234.83333333333,4.26828843100969,1.45121291105527
"1429_135_Water",2005,1,3282.26666666667,2.24699845077207,0.809595303737921
"1429_135_Water",2006,1,2720.36666666667,1.86232878260917,0.621827738245419
"1429_135_Water",2007,1,2598.23333333333,1.77871783972794,0.575892789993086
"1429_135_Water",2008,1,3425.86666666667,2.34530520348286,0.85241554416833
"1429_135_Water",2009,1,3472.46666666667,2.37720697699486,0.865926259469404
"1429_135_Water",2010,1,6178.73333333333,4.2298830770607,1.44217435131935
"1429_135_Water",2011,1,4002.4,2.73999266747679,1.00795524429304
"1429_135_Water",2012,1,3976.96666666667,2.72258132757002,1.00158044776449
"1429_135_Water",2013,1,1563.06666666667,1.07005576790027,0.0677107666486034
"1429_135_Water",2014,1,3340.43333333333,2.28681861871087,0.827161602193175
"1429_135_Water",2015,1,2877.13333333333,1.96964926960983,0.677855491168603
"1429_135_Water",2016,1,3657.56666666667,2.5039241074041,0.917859144233851
"1429_136_Water",1956,1,270.5,0.140740536429423,-1.96083725095872
"1429_136_Water",1957,1,578.7,0.301096297344573,-1.20032514066547
"1429_136_Water",1958,1,420.433333333333,0.218750509671511,-1.51982342382022
"1429_136_Water",1959,1,471.3,0.245216320958177,-1.40561451531558
"1429_136_Water",1960,1,170.3,0.0886067037113888,-2.42354776157662
"1429_136_Water",1961,1,386.5,0.201095073308584,-1.60397748121778
"1429_136_Water",1962,1,437.066666666667,0.227404795275735,-1.48102361048375
"1429_136_Water",1963,1,269.633333333333,0.140289611728601,-1.96404633788946
"1429_136_Water",1964,1,2747,1.42925786902634,0.357155336850014
"1429_136_Water",1965,1,552.333333333333,0.28737778048497,-1.24695762048681
"1429_136_Water",1966,1,298.4,0.155256843144324,-1.86267448091565
"1429_136_Water",1967,1,697.8,0.363063757192056,-1.01317682049259
"1429_136_Water",1968,1,768.7,0.399952866370785,-0.916408572890174
"1429_136_Water",1969,1,824,0.428725330934729,-0.846938819335788
"1429_136_Water",1970,1,523.55,0.272401877440385,-1.30047681251179
"1429_136_Water",1971,1,588.9,0.306403334208085,-1.18285295929473
"1429_136_Water",1972,1,706.8,0.367746436777508,-1.00036160879972
"1429_136_Water",1973,1,608.966666666667,0.316843975357871,-1.14934581757085
"1429_136_Water",1974,1,999.366666666667,0.51996820982015,-0.653987604236731
"1429_136_Water",1975,1,1168.3,0.60786383996486,-0.497804369522157
"1429_136_Water",1976,1,1271.36666666667,0.661489192847149,-0.413261632904273
"1429_136_Water",1977,1,1493.93333333333,0.777290124669608,-0.251941607484319
"1429_136_Water",1978,1,8392.8,4.36675480275364,1.47402012517202
"1429_136_Water",1979,1,4196.5,2.18342943114999,0.780896774277622
"1429_136_Water",1980,1,2245.1,1.16812043747762,0.15539599336891
"1429_136_Water",1981,1,2552.2,1.32790387088788,0.283601662054616
"1429_136_Water",1982,1,4902.2,2.55060354042261,0.936330013684116
"1429_136_Water",1983,1,4530.4,2.35715684377026,0.857456165554335
"1429_136_Water",1984,1,2925.5,1.5221310141378,0.420111335983031
"1429_136_Water",1985,1,1759.45,0.915437844069308,-0.0883528100513625
"1429_136_Water",1986,1,2427.5,1.26302274374279,0.23350785092022
"1429_136_Water",1987,1,2047.8,1.06546569500988,0.0634119758954565
"1429_136_Water",1988,1,5021.75,2.61280513424937,0.960424408269398
"1429_136_Water",1989,1,4326.05,2.25083400229391,0.811300815222217
"1429_136_Water",1990,1,2504.3,1.30298160953864,0.264655184104996
"1429_136_Water",1991,1,2652.2,1.37993364405957,0.322035413998239
"1429_136_Water",1992,1,1561.6,0.812496937849118,-0.207643133586432
"1429_136_Water",1993,1,1369.56666666667,0.712582430101748,-0.338859682160187
"1429_136_Water",1994,1,2744.6,1.42800915447022,0.356281274590273
"1429_136_Water",1995,1,3442.03333333333,1.79088213582731,0.58270831177141
"1429_136_Water",1996,1,425.7,0.221490744391886,-1.50737447641115
"1429_136_Water",1997,1,1555.86666666667,0.809513897520608,-0.211321337981417
"1429_136_Water",1998,1,1233.06666666667,0.641561789722391,-0.443849778875366
"1429_136_Water",1999,1,2507.26666666667,1.30452515947607,0.265839112090202
"1429_136_Water",2000,1,2223.43333333333,1.15684731995709,0.145698477496086
"1429_136_Water",2001,1,3332.9,1.73410031003927,0.550488725612081
"1429_136_Water",2002,1,3880.66666666667,2.01910206421607,0.702652889918311
"1429_136_Water",2003,1,4057.46666666667,2.11109070318362,0.747204734870472
"1429_136_Water",2004,1,3646.13333333333,1.89707490287073,0.640313175081502
"1429_136_Water",2005,1,3377.2,1.75714949955433,0.563692893550085
"1429_136_Water",2006,1,3143.2,1.63539983033257,0.49188731899899
"1429_136_Water",2007,1,7279.73333333333,3.78762874083727,1.33174016123795
"1429_136_Water",2008,1,3804.36666666667,1.97940334728607,0.682795459539986
"1429_136_Water",2009,1,2562.83333333333,1.33343637010181,0.287759347042378
"1429_136_Water",2010,1,4591.8,2.38910312449768,0.87091803379867
"1429_136_Water",2011,1,8463.75,4.40366992681895,1.4824382675546
"1429_136_Water",2012,1,3608.63333333333,1.87756373793135,0.629975052378908
"1429_136_Water",2013,1,1207.3,0.628155451501819,-0.464967608906918
"1429_136_Water",2014,1,1981.9,1.03117807448973,0.030701910285042
"1429_136_Water",2015,1,3919.26666666667,2.03918555666034,0.712550491208638
"1429_136_Water",2016,1,3892.8,2.02541501002757,0.705774622783998
"1520_1801_Air",1976,1,24.8321463355996,0.531878541420592,-0.631340121306575
"1520_1801_Air",1977,1,72.4979425144748,1.55282992454473,0.44007902403211
"1520_1801_Air",1978,1,61.6860756421745,1.32125107089451,0.278579068718165
"1520_1801_Air",1979,1,134.1725,2.87383428859901,1.05564712719109
"1520_1801_Air",1980,1,215.97123447205,4.62587742627463,1.53166606676011
"1520_1801_Air",1981,1,26.4244444444444,0.565983897606618,-0.569189650641919
"1520_1801_Air",1982,1,142.377777777778,3.04958273649449,1.11500477355357
"1520_1801_Air",1983,1,26.5214947089947,0.568062612529439,-0.565523633009755
"1520_1801_Air",1984,1,118.748944643568,2.54347790233939,0.933532397348071
"1520_1801_Air",1985,1,23.6251436781609,0.50602580987443,-0.681167603338541
"1520_1801_Air",1986,1,49.9662141779789,1.07022392499326,0.0678679022733434
"1520_1801_Air",1987,1,22.0776107672659,0.47287927729834,-0.748915150765406
"1520_1801_Air",1988,1,35.1802248677249,0.753523535042511,-0.282995027106737
"1520_1801_Air",1989,1,25.0973317403425,0.537558534779784,-0.620717622993826
"1520_1801_Air",1990,1,58.9166666666667,1.2619332339833,0.23264485779344
"1520_1801_Air",1991,1,56.2412595785441,1.20462881895185,0.186171485425528
"1520_1801_Air",1992,1,25.825,0.553144426041621,-0.59213614330943
"1520_1801_Air",1993,1,154.290159090909,3.30473345572938,1.19535582125541
"1520_1801_Air",1994,1,25.8550759013283,0.553788620317629,-0.590972216817484
"1520_1801_Air",1995,1,44.0835904628331,0.944224292136213,-0.0573915434565561
"1520_1801_Air",1996,1,28.406699751861,0.608441728169597,-0.496854134213925
"1520_1801_Air",1997,1,26.9502380952381,0.577245846384337,-0.549487026296439
"1520_1801_Air",1998,1,38.9101928534572,0.833415538938794,-0.18222291493267
"1520_1801_Air",1999,1,13.6322829131653,0.291989208427485,-1.23103843483692
"1520_1801_Air",2000,1,23.3482142857143,0.500094272610579,-0.692958653111204
"1520_1801_Air",2001,1,17.0708928571429,0.365640628518191,-1.0061043172444
"1520_1801_Air",2002,1,13.6270186335404,0.291876453076792,-1.23142467214981
"1520_1801_Air",2003,1,12.0209290322581,0.257475697581237,-1.35682994165755
"1520_1801_Air",2004,1,2.51173548387097,0.0537987408555346,-2.9225052162605
"1520_1801_Air",2005,1,13.9249305555555,0.298257414126707,-1.20979835954793
"1520_1801_Air",2006,1,0.170071684587814,0.0036427571871155,-5.61501441508056
"1520_1801_Air",2007,1,16.7575811701199,0.358929820646344,-1.02462839526845
"1520_1801_Air",2008,1,20.5409090909091,0.439964738410998,-0.821060695256214
"1520_1801_Air",2009,1,15.5441558441559,0.332939522273653,-1.09979442028949
"1520_1801_Air",2010,1,0.468167887382474,0.0100276653381335,-4.60240747198595
"1520_1801_Air",2011,1,0.143328335832084,0.00306994269348843,-5.7860963841734
"1520_1801_Air",2012,1,14.2708620689655,0.305666904482365,-1.18525931737108
"1520_1801_Air",2013,1,45.6084946236559,0.976886140608887,-0.0233851735373118
"1520_1801_Air",2014,1,86.8538845630948,1.86031915299664,0.620748060638239
"1520_1801_Air",2015,1,51.4707876476507,1.10245031137541,0.0975352582759755
"1520_1801_Air",2016,1,16.4757830762038,0.352894000901182,-1.04158754787532
"1520_1801_Air",2017,1,NA,NA,NA
"1520_1801_Air",2018,1,9.70313390313391,0.207830955804608,-1.57103024218849
"1520_1802_Air",1976,1,3.1781248,0.0687071171844337,-2.67790248709305
